,Name,Type,Address,Zip Code
13876,"('The Halal Burger',)",halal,6234NCalifornia,60659
13877,"(""Irving's For Red Hot Lovers"",)",hotdogs,3207LakeAve,60091
13878,"(""Jersey Mike's Subs"",)",hotdogs,5691WTouhyAve,60714
13879,"('Popeyes Louisiana Kitchen',)",hotdogs,6321NLincolnAve,60659
13880,"('Panda Express',)",chinese,3232LakeAve,60091
13881,"('Chipotle Mexican Grill',)",mexican,5373TouhyAve,60077
13882,"('Häagen-Dazs',)",icecream,3333WTouhyAve,60712
13883,"(""Domino's Pizza"",)",pizza,911FosterSt,60201
13884,"('KFC',)",hotdogs,6732NWesternAve,60645
13885,"(""Chili's"",)",tex-mex,5435TouhyAve,60077
13886,"('Blaze Pizza',)",salad,5712WTouhyAve,60714
13887,"('Burger King',)",hotdogs,5315WTouhy,60077
13888,"('Oberweis Ice Cream and Dairy Store',)",icecream,4811DempsterAve,60077
13889,"('Burger King',)",hotdogs,1829DempsterSt,60201
13890,"('Panda Express',)",chinese,7160CarpenterRd,60077
13891,"('Burger Boy Lounge',)",pizza,2657WDevonAve,60659
13892,"('Burger King',)",hotdogs,6261NLincolnAve,60659
13893,"('Corner Bakery',)",sandwiches,5369TouhyAve,60077
13894,"(""Jimmy John's"",)",sandwiches,5612WTouhyAve,60714
13895,"('Wholly Frijoles',)",mexican,3908WTouhyAve,60712
13896,"('Backyard Grill',)",tradamerican,6355NPulaskiAve,60646
13897,"(""Jersey Mike's Subs"",)",hotdogs,5691WTouhyAve,60714
13898,"(""Brown's Chicken & Pasta"",)",tradamerican,3949OaktonSt,60076
13899,"('Epic Burger',)",burgers,4999OldOrchardCtr,60077
13900,"(""Eden's the Original"",)",tradamerican,6045NCiceroAve,60646
13901,"('Blaze Pizza',)",salad,5712WTouhyAve,60714
13902,"('Psistaria Greek Taverna',)",greek,4711WTouhyAve,60712
13903,"('Little Island',)",hotdog,2600CrawfordAve,60201
13904,"(""Irving's For Red Hot Lovers"",)",hotdogs,3207LakeAve,60091
13905,"('The Howard Street Inn',)",sportsbars,6700WHowardSt,60714
13906,"('Joe Donut',)",donuts,6969NMilwaukeeAve,60714
13907,"('Taco Burrito King',)",mexican,6701WTouhyAve,60714
13908,"('Chipotle Mexican Grill',)",mexican,5373TouhyAve,60077
13909,"(""Nando's PERi-PERi"",)",southafrican,4999OldOrchardCtr,60077
13910,"('Buffalo Wild Wings',)",chicken_wings,7020CarpenterRd,60077
13911,"('Baghdad Family Restaurant',)",halal,4839OaktonSt,60077
13912,"(""Jameson's Charhouse"",)",tradamerican,9525SkokieBlvd,60077
13913,"('Bunny Hutch',)",burgers,6438NLincolnAve,60712
13914,"('Halalbelly',)",burgers,6067DempsterSt,60053
13915,"(""McDonald's"",)",burgers,530SWaukeganRd,60025
13916,"('Chipotle Mexican Grill',)",hotdogs,3654WTouhyAve,60076
13917,"('Buffalo Wild Wings',)",tradamerican,4999OldOrchardCtr,60077
13918,"(""Chili's"",)",tex-mex,5435TouhyAve,60077
13919,"(""Jimmy John's"",)",sandwiches,5612WTouhyAve,60714
13920,"('Burger King',)",hotdogs,5315WTouhy,60077
13921,"('East of Eden Carry-Outs',)",greek,6350NCiceroAve,60646
13922,"('Panda Express',)",chinese,7160CarpenterRd,60077
13923,"('Corner Bakery',)",sandwiches,5369TouhyAve,60077
13924,"('El Pueblito #3',)",hotdogs,3941WTouhyAve,60712
13925,"(""Jimmy John's"",)",sandwiches,7954NWaukeganRd,60714
13926,"('4 Hermanos Too',)",mexican,6145WTouhyAve,60646
13927,"('Noodles & Company',)",noodles,4999OldOrchardRd,60077
13928,"(""Fluky's"",)",hotdog,5630WTouhyAve,60714
13929,"(""Jimmy John's"",)",sandwiches,9402SkokieBlvd,60077
13930,"('Burger King',)",hotdogs,7133WDempster,60714
13931,"('Blaze-N-Grill',)",burgers,6400NMilwaukeeAve,60631
13932,"('Backyard Grill',)",tradamerican,6355NPulaskiAve,60646
13933,"('Burger King',)",hotdogs,3626TouhyAve,60076
13934,"('Morrison Roadhouse',)",sportsbars,7355NHarlemAve,60714
13935,"('Taco Bell',)",mexican,8840WaukeganRd,60053
13936,"('Oberweis Ice Cream and Dairy Store',)",icecream,4811DempsterAve,60077
13937,"(""King's & Queen's Restaurant"",)",halal,3918WTouhyAve,60712
13938,"('Burrito House',)",hotdogs,6249NMilwaukeeAve,60646
13939,"('Pizza Hut',)",chicken_wings,5620DempsterSt,60053
13940,"('Chipotle Mexican Grill',)",hotdogs,6861DempsterSt,60053
13941,"('Popeyes Louisiana Kitchen',)",hotdogs,6321NLincolnAve,60659
13942,"('Wildwood Tavern',)",tradamerican,6480WTouhyAve,60714
13943,"(""McDonald's"",)",burgers,6125NMilwaukeeAve,60646
13944,"('Smak-Tak Restaurant',)",catering,5961NElstonAve,60646
13945,"(""Nano's Pizza"",)",pizza,5906LincolnAve,60053
13946,"(""Grandpa's Place"",)",tradamerican,1868PrairieSt,60025
13947,"(""Wendy's"",)",burgers,2005NorthLewisAve,60087
13948,"(""McDonald's"",)",burgers,304NSheridanRd,60085
13949,"('Burger King',)",burgers,850NGreenBayAve,60085
13950,"(""McDonald's"",)",hotdogs,3301WGrandAve,60085
13951,"('La Casa De Samuel',)",mexican,120NGeneseeSt,60085
13952,"('T and T Diner',)",diners,2234GreenBayRd,60044
13953,"(""McDonald's"",)",burgers,2211GreenbayRd,60064
13954,"(""Wendy's"",)",hotdogs,4150GroveAvenue,60031
13955,"(""McDonald's"",)",burgers,30388NSkokieHwy,60044
13956,"('Pizza Hut',)",pizza,2154NLewisAve,60087
13957,"('Epicenter',)",bars,2398PaulJonesSt,60088
13958,"('El Burrito Bravo',)",mexican,1810NDelanyRd,60031
13959,"('Burger King',)",hotdogs,1510NLewisAve,60085
13960,"('El Paraiso',)",mexican,14NMcAreeRd,60085
13961,"('Taco Bell',)",hotdogs,540CluveriusAve,60088
13962,"(""Jimmy John's"",)",sandwiches,3430GrandAve,60031
13963,"('Subway',)",sandwiches,2302GreenBayRd,60064
13964,"(""McDonald's"",)",burgers,1275NDelanyRd,60031
13965,"(""Isabella's"",)",hotdog,2021NGreenbayRd,60087
13966,"(""McDonald's"",)",coffee,2601PaulJonesSt,60088
13967,"(""McDonald's"",)",coffee,2601PaulJonesSt,60088
13968,"('Little Caesars Pizza',)",pizza,557SGreenBayRd,60085
13969,"('Burger King',)",burgers,3140BelvidereRd,60085
13970,"('Subway',)",sandwiches,1008WeilandRd,60089
13971,"(""Penguino's Pizza"",)",pizza,141WDundeeRd,60089
13972,"('Subway',)",sandwiches,1455WLakeCookRd,60090
13973,"('Fresh Farms International Market',)",bakeries,20SMilwaukeeAve,60090
13974,"(""McDonald's"",)",burgers,15EDundeeRd,60004
13975,"('Burger King',)",burgers,425WDundeeRd,60090
13976,"(""Giordano's"",)",pizza,270NMcHenryRd,60089
13977,"(""The Original Granny's"",)",breakfast_brunch,831WDundeeRd,60090
13978,"(""Jimmy John's"",)",sandwiches,250EDundeeRd,60090
13979,"('Continental Restaurant',)",tradamerican,788SBuffaloGroveRd,60089
13980,"('La Presa Restaurant',)",mexican,86WDundeeRd,60089
13981,"(""Jimmy John's"",)",sandwiches,1017WDundeeRd,60004
13982,"('Brew Lobby Restaurant & Bar',)",tradamerican,10MarriottDr,60069
13983,"('Walker Bros Original Pancake House',)",breakfast_brunch,825WDundeeRd,60004
13984,"(""Domino's Pizza"",)",pizza,12WDundeeRd,60090
13985,"(""Rosati's Pizza"",)",pizza,20590MilwaukeeAve,60015
13986,"('Taco Bell',)",mexican,2410ERandRd,60004
13987,"(""Jimmy John's"",)",sandwiches,250EDundeeRd,60090
13988,"(""Jimmy John's"",)",sandwiches,1204SMilwaukeeAve,60090
13989,"(""Grande Jake's Fresh Mexican Grill"",)",mexican,799SBuffaloGroveRd,60089
13990,"('Hot Breads',)",indpak,1201DNElmhurstRd,60070
13991,"(""Jimmy John's"",)",sandwiches,1299ERandRd,60004
13992,"('Burger King',)",burgers,80McHenryRd,60089
13993,"('Buffalo Wild Wings',)",chicken_wings,301EastEuclidAve,60056
13994,"('MOD Pizza',)",pizza,1021NElmhurstRd,60056
13995,"(""Penguino's Pizza"",)",pizza,141WDundeeRd,60089
13996,"('Tap House Grill',)",tradamerican,1090SMilwaukeeAve,60090
13997,"('Chipotle Mexican Grill',)",mexican,102EKensingtonRd,60056
13998,"('Dairy Queen',)",icecream,1293NRandRd,60004
13999,"(""Jimmy John's"",)",delis,182McHenryRd,60089
14000,"('Tropical Smoothie Cafe',)",juicebars,918NElmhurstRd,60056
14001,"(""Domino's Pizza"",)",pizza,12WDundeeRd,60090
14002,"('Mi Restaurant',)",mexican,1742EKensingtonRd,60056
14003,"('Subway',)",sandwiches,1455WLakeCookRd,60090
14004,"('La Presa Restaurant',)",mexican,86WDundeeRd,60089
14005,"('Continental Restaurant',)",tradamerican,788SBuffaloGroveRd,60089
14006,"(""Giordano's"",)",pizza,270NMcHenryRd,60089
14007,"('Eggsperience Cafè',)",breakfast_brunch,176ERandhurstVillageDr,60056
14008,"(""Jimmy John's"",)",sandwiches,9402SkokieBlvd,60077
14009,"('Corner Bakery',)",sandwiches,3232LakeAve,60091
14010,"(""Sarpino's Pizzeria"",)",pizza,2428MainSt,60202
14011,"(""Hackney's On Harms"",)",tradamerican,1241HarmsRd,60025
14012,"(""Ken's Diner & Grill"",)",tradamerican,3353DempsterSt,60076
14013,"('Wingstop',)",chicken_wings,2434MainSt,60202
14014,"('Dairy Queen',)",icecream,3510LakeAve,60091
14015,"('Burger King',)",hotdogs,1829DempsterSt,60201
14016,"(""Meier's Tavern"",)",bars,235ELakeAve,60025
14017,"('Burger King',)",hotdogs,3850WDempster,60076
14018,"('Oberweis Ice Cream and Dairy Store',)",icecream,4811DempsterAve,60077
14019,"('Berry Pike',)",cafes,1100DavisSt,60201
14020,"('The Happ Inn Bar & Grill',)",bars,305HappRd,60093
14021,"('Corner Bakery',)",sandwiches,4999OldOrchardCtr,60077
14022,"(""E J's Place"",)",steak,10027SkokieBlvd,60077
14023,"(""Uncle Julio's"",)",mexican,4999OldOrchardCtr,60077
14024,"('The Barn Steakhouse',)",tradamerican,1016ChurchSt,60201
14025,"('Pizza Hut',)",chicken_wings,5620DempsterSt,60053
14026,"('Pizza Hut',)",pizza,5625GullRd,49048
14027,"(""EJ's Pizzeria"",)",pizza,9149GrossPointRd,60077
14028,"('Subway',)",sandwiches,1133EmersonSt,60201
14029,"('Subway',)",sandwiches,1900WDempsterSt,60202
14030,"(""Marino's Pizza"",)",pizza,136EIrvingParkRd,60191
14031,"(""Bentley's Pancake House & Restaurant"",)",burgers,477GeorgetownSq,60191
14032,"(""McDonald's"",)",hotdogs,410WNorthAve,60101
14033,"('Billy Bricks',)",pizza,132WStCharlesRd,60148
14034,"('La Hacienda De Los Fernandez',)",mexican,1571WLakeSt,60101
14035,"('NachoRita',)",tex-mex,14WStCharlesRd,60148
14036,"(""McDonald's"",)",hotdogs,350ESaintCharlesRd,60181
14037,"('New York Chaat',)",sandwiches,264WNorthAve,60101
14038,"('Chipotle Mexican Grill',)",mexican,298WNorthAve,60181
14039,"(""McDonald's"",)",hotdogs,1301EIrvingParkRd,60143
14040,"('La Catrina mexican Food',)",tacos,511SAddisonRd,60101
14041,"('Burger King',)",burgers,545WNorthAve,60148
14042,"(""Manny's Ale House"",)",sportsbars,683WStCharlesRd,60126
14043,"(""McDonald's"",)",hotdogs,540WNorthAve,60148
14044,"(""Jimmy John's"",)",sandwiches,696WNorthAve,60126
14045,"('Burger King',)",hotdogs,1021EStCharlesRd,60148
14046,"('Los Burritos Mexicanos',)",mexican,1015EStCharlesRd,60148
14047,"('Dairy Queen',)",icecream,211EStCharlesRd,60181
14048,"(""Domino's Pizza"",)",pizza,403ENAve,60148
14049,"('Young Prince',)",burgers,1912SMannheimRd,60154
14050,"('Olive Garden Italian Restaurant',)",italian,1315WNorthAve,60160
14051,"('El Rodeo Mexican Grill and Seafood',)",mexican,4607WestLakeSt,60160
14052,"('Pizza Hut',)",pizza,5545WStCharlesRd,60163
14053,"('Little Caesars Pizza',)",pizza,2535LakeSt,60160
14054,"('Burger King',)",burgers,59ENAve,60164
14055,"(""Rocky's Pizza & Restaurant"",)",pizza,10421WCermakRd,60154
14056,"('IHOP',)",breakfast_brunch,1040WNorthAve,60160
14057,"(""McDonald's"",)",hotdogs,2627NMannheimRd,60131
14058,"('Papa Johns Pizza',)",pizza,10235WestRooseveltRoad,60154
14059,"(""Jimmy John's"",)",sandwiches,101WNAve,60164
14060,"('Pizza Hut',)",pizza,2828S17thAve,60155
14061,"('JJ Fish & Chicken',)",seafood,2037MannheimRd,60160
14062,"(""Church's Chicken"",)",chicken_wings,600S5thAve,60153
14063,"('Boston Market',)",tradamerican,830WNorthAve,60160
14064,"(""McDonald's"",)",hotdogs,6200BroadviewVillageSq,60155
14065,"('Chipotle Mexican Grill',)",hotdogs,500WNorthAve,60160
14066,"(""Jimmy John's"",)",sandwiches,2812S17thAve,60155
14067,"('El Alegre Burrito',)",mexican,2142SMannheimRd,60154
14068,"(""Brown's Chicken & Pasta"",)",chicken_wings,1500WNorthAve,60160
14069,"('Subway',)",hotdogs,701WNorthAve,60160
14070,"(""Victoria's Family Restaurant"",)",diners,2080MannheimRd,60160
14071,"(""Mother's Day Restaurant"",)",tradamerican,8815WCermakRd,60546
14072,"('Subway',)",sandwiches,116BroadviewVillageSq,60155
14073,"('Burger Federation',)",burgers,ConcourseL,60666
14074,"('Cubs Bar and Grill',)",bars,5600NMannheimRd,60666
14075,"('Taqueria EL Toreo',)",mexican,217WGrandAve,60106
14076,"('Connect to Chicago',)",hotdogs,OHareTerminalFGate13,60666
14077,"('Gold Coast Dogs',)",hotdogs,OHareInternationalAirportInternationalConcourseL,60666
14078,"('Fresh Attractions',)",hotdogs,5600MannheimRd,60018
14079,"('La Catrina mexican Food',)",tacos,511SAddisonRd,60101
14080,"('Cafe Zoot',)",sandwiches,OHareInternationalAirport,60666
14081,"(""Reggio's Pizza Express"",)",hotdog,10000WestOHare,60666
14082,"('Vaqueros',)",mexican,107WGrandAve,60164
14083,"(""Stanley's Blackhawk"",)",tradamerican,Terminal2GateE5,60666
14084,"('Cubs Bar & Grill',)",tradamerican,10000WOhareAve,60666
14085,"(""Chili's Grill & Bar"",)",bars,OHareInternationalAirportTerminalB,60666
14086,"(""Chili's too"",)",tradamerican,OHareInternationalAirportTerminal3,60666
14087,"(""Chili's"",)",bars,5600MannheimRd,60686
14088,"(""Chili's Grill & Bar"",)",bars,19UpperLevelT1St,60666
14089,"('2Toots Train Whistle Grill',)",diners,203SMainSt,60103
14090,"('Panera Bread',)",sandwiches,2415WestSchaumburgRoad,60194
14091,"('Subway',)",sandwiches,850SBarringtonRd,60107
14092,"('Brunch Cafe-Roselle',)",breakfast_brunch,1500WLakeSt,60172
14093,"('La Hacienda de Roselle',)",mexican,35WIrvingParkRd,60172
14094,"(""Jimmy John's"",)",delis,1450WLakeSt,60172
14095,"('Taco Time',)",mexican,5WIrvingParkRd,60172
14096,"('Bulldog Ale House',)",tradamerican,394EIrvingParkRd,60172
14097,"('Bulldog Ale House',)",sportsbars,1021FountainViewDr,60188
14098,"('Hacienda Los Ramirez',)",mexican,1816IrvingParkRd,60133
14099,"('KFC',)",hotdogs,872NYorkRd,60126
14100,"('Wingstop',)",chicken_wings,6NorthAve,60164
14101,"('Panera Bread',)",sandwiches,160016thStreet,60523
14102,"(""McDonald's"",)",hotdogs,1ENorthAve,60164
14103,"('Burger King',)",hotdogs,176EButterfieldRd,60126
14104,"('Pizza Hut',)",pizza,5545WStCharlesRd,60163
14105,"(""Rosati's Pizza"",)",pizza,687NYorkSt,60126
14106,"('Mariscos El Amigo 3',)",seafood,1120SYorkRd,60106
14107,"('Chipotle Mexican Grill',)",mexican,2103ClearwaterDr,60523
14108,"('sweetgreen',)",vegetarian,1817OakbrookCtr,60523
14109,"('California Pizza Kitchen at Oakbrook',)",pizza,551OakbrookCtr,60523
14110,"('Burger King',)",burgers,59ENAve,60164
14111,"('Fresh Start Cafe',)",breakfast_brunch,1038SYorkRd,60126
14112,"(""Jimmy John's"",)",sandwiches,101WNAve,60164
14113,"('Egg Harbor Café',)",breakfast_brunch,140RobertPalmerDr,60126
14114,"('Dairy Queen',)",icecream,211EStCharlesRd,60181
14115,"(""McDonald's"",)",burgers,2111MidwestRd,60523
14116,"(""Jimmy John's"",)",sandwiches,2223SWolfRd,60162
14117,"('Twin Peaks',)",sportsbars,17W74422ndSt,60181
14118,"('Freshii',)",salad,1OakbrookCtr,60523
14119,"('Chipotle Mexican Grill',)",mexican,298WNorthAve,60181
14120,"(""Domino's Pizza"",)",pizza,1036SYorkSt,60126
14121,"('Subway',)",sandwiches,183SouthRte83,60126
14122,"('Chipotle Mexican Grill',)",mexican,18W05022ndSt,60181
14123,"('Old Town Pour House - Oak Brook',)",sportsbars,8OakbrookCtr,60523
14124,"(""Giordano's"",)",pizza,17W28022ndSt,60181
14125,"('Dairy Queen',)",burgers,229WGrandAve,60106
14126,"('Corner Bakery',)",salad,240OakBrookCtr,60523
14127,"(""Simon's Restaurant"",)",diners,2WRooseveltRd,60181
14128,"(""Jimmy John's"",)",sandwiches,18W04822ndSt,60181
14129,"('Halal Express Cuisine',)",halal,17W731RooseveltRd,60181
14130,"('Gibsons Bar & Steakhouse',)",steak,2105SpringRd,60523
14131,"('Redstone American Grill',)",tradamerican,13LincolnCtr,60181
14132,"(""Anyway's Pub - Oakbrook Terrace"",)",tradamerican,5ERooseveltRd,60181
14133,"('Pinstripes',)",newamerican,7OakbrookCtr,60523
14134,"('The Cheesecake Factory',)",desserts,2020SpringRd,60523
14135,"(""Denny's"",)",diners,17W66022ndSt,60181
14136,"('Taqueria EL Toreo',)",mexican,217WGrandAve,60106
14137,"('Vaqueros',)",mexican,107WGrandAve,60164
14138,"('Wing Boss',)",hotdogs,6625RooseveltRd,60402
14139,"('Popeyes Louisiana Kitchen',)",hotdogs,6935CermakRd,60402
14140,"('JJ Fish and Chicken',)",seafood,917WRooseveltRd,60153
14141,"(""Lou Malnati's Pizzeria"",)",pizza,1038LakeSt,60301
14142,"(""Terry's Place"",)",tradamerican,5950WMadisonSt,60644
14143,"('KFC',)",hotdogs,316MadisonSt,60302
14144,"('Boston Market',)",tradamerican,7211LakeSt,60305
14145,"('Nuevo Poncitlan',)",mexican,6322W26thSt,60402
14146,"('Buffalo Wild Wings',)",chicken_wings,7130CermakRd,60402
14147,"('Zacatacos',)",mexican,6212CermakRd,60402
14148,"(""Wendy's"",)",hotdogs,7200W25ThStreet,60546
14149,"('Burger King',)",burgers,49WLakeSt,60153
14150,"('Snoopys',)",hotdog,6317WNorthAve,60302
14151,"(""Rosati's Pizza"",)",pizza,1013MadisonSt,60302
14152,"(""Famous Dave's Bar-B-Que"",)",bbq,7201W25thSt,60546
14153,"('Lea French Street Food',)",french,106NMarionSt,60301
14154,"('Papaspiros',)",greek,728LakeSt,60301
14155,"(""Chili's"",)",tex-mex,7225WCermakRd,60546
14156,"(""McDonald's"",)",hotdogs,11N1stAve,60153
14157,"(""McDonald's"",)",burgers,7501CermakRd,60546
14158,"('Red Robin Gourmet Burgers and Brews',)",tradamerican,2516SHarlemAve,60546
14159,"(""Wendy's"",)",hotdogs,901WNorthAvenue,60160
14160,"('Tina Hut',)",hotdogs,1117MadisonSt,60153
14161,"('White Castle',)",burgers,840WNorthAve,60160
14162,"(""McDonald's"",)",hotdogs,7135WRooseveltRd,60402
14163,"('Buona',)",italian,7025WNorthAve,60302
14164,"(""Jimmy John's"",)",sandwiches,709LakeSt,60301
14165,"('Peeples Taco Place',)",mexican,5944WChicagoAve,60651
14166,"('White Castle',)",hotdogs,7155WOgdenAve,60402
14167,"(""McDonald's"",)",hotdogs,7181WCermakRd,60402
14168,"(""McDonald's"",)",hotdogs,6200BroadviewVillageSq,60155
14169,"(""Jimmy John's"",)",sandwiches,7028WCermakRd,60402
14170,"('Pizza Hut',)",pizza,2828S17thAve,60155
14171,"(""Church's Chicken"",)",hotdogs,431NAustin,60644
14172,"('Panera Bread',)",sandwiches,7400WestNorthAvenue,60707
14173,"(""Surf's Up Restaurants"",)",seafood,6427WNorthAve,60302
14174,"(""Church's Chicken"",)",chicken_wings,600S5thAve,60153
14175,"(""Smokin M's"",)",bbq,7507WRooseveltRd,60130
14176,"('The Lucky Dog',)",hotdogs,6043WRooseveltRd,60804
14177,"(""Big Mama's Kitchen"",)",mexican,6920OgdenAve,60402
14178,"('Wild Fish and Beef',)",mediterranean,6620WNorthAve,60707
14179,"(""Jimmy John's"",)",sandwiches,350CircleAve,60130
14180,"('Noodles & Company',)",noodles,7215LakeSt,60305
14181,"('Wingstop',)",chicken_wings,1215SHarlemAve,60130
14182,"('Butter & Brown Bistro',)",breakfast_brunch,420NAustinBlvd,60302
14183,"(""Jimmy John's"",)",sandwiches,2812S17thAve,60155
14184,"('Olive Garden Italian Restaurant',)",italian,1315WNorthAve,60160
14185,"('Panda Express',)",hotdogs,2300SouthHarlemAvenue,60546
14186,"('Burger King',)",hotdogs,1550WNorthAve,60160
